,BP,ECG,PPG
4916,85.0,-0.3863525390625,-1.3018798828125
4917,83.0,-0.41748046875,-1.3372802734375
4918,81.0,-0.4296875,-1.37115478515625
4919,79.0,-0.43212890625,-1.405029296875
4920,78.0,-0.4412841796875,-1.43798828125
4921,77.0,-0.450439453125,-1.4715576171875
4922,77.0,-0.440673828125,-1.50238037109375
4923,76.0,-0.4278564453125,-1.534423828125
4924,75.0,-0.4193115234375,-1.5655517578125
4925,74.0,-0.4241943359375,-1.59698486328125
4926,73.0,-0.4180908203125,-1.6278076171875
4927,72.0,-0.41015625,-1.6595458984375
4928,73.0,-0.411376953125,-1.6912841796875
4929,72.0,-0.41748046875,-1.7218017578125
4930,72.0,-0.4083251953125,-1.75140380859375
4931,72.0,-0.3961181640625,-1.7816162109375
4932,71.0,-0.3924560546875,-1.80999755859375
4933,72.0,-0.394287109375,-1.8408203125
4934,71.0,-0.3802490234375,-1.86859130859375
4935,71.0,-0.3643798828125,-1.89849853515625
4936,70.0,-0.3631591796875,-1.92840576171875
4937,70.0,-0.3778076171875,-1.9586181640625
4938,70.0,-0.36865234375,-1.98760986328125
4939,69.0,-0.3546142578125,-2.017822265625
4940,69.0,-0.3436279296875,-2.04803466796875
4941,68.0,-0.333251953125,-2.0770263671875
4942,68.0,-0.3125,-2.1063232421875
4943,67.0,-0.29296875,-2.13287353515625
4944,66.0,-0.29296875,-2.154541015625
4945,65.0,-0.296630859375,-2.16827392578125
4946,65.0,-0.286865234375,-2.17193603515625
4947,65.0,-0.263671875,-2.1612548828125
4948,65.0,-0.2508544921875,-2.1307373046875
4949,65.0,-0.24658203125,-2.0782470703125
4950,65.0,-0.2337646484375,-2.00164794921875
4951,65.0,-0.223388671875,-1.89910888671875
4952,65.0,-0.2197265625,-1.7694091796875
4953,65.0,-0.2197265625,-1.61712646484375
4954,65.0,-0.21240234375,-1.44287109375
4955,65.0,-0.1995849609375,-1.2518310546875
4956,65.0,-0.2008056640625,-1.0498046875
4957,65.0,-0.2099609375,-0.83984375
4958,65.0,-0.2093505859375,-0.62774658203125
4959,65.0,-0.2020263671875,-0.418701171875
4960,65.0,-0.2081298828125,-0.21728515625
4961,64.0,-0.225830078125,-0.02655029296875
4962,65.0,-0.2362060546875,0.1495361328125
4963,65.0,-0.238037109375,0.30975341796875
4964,65.0,-0.2545166015625,0.45196533203125
4965,65.0,-0.2752685546875,0.5792236328125
4966,65.0,-0.2838134765625,0.6884765625
4967,64.0,-0.29296875,0.78033447265625
4968,64.0,-0.3106689453125,0.85784912109375
4969,63.0,-0.3375244140625,0.9222412109375
4970,63.0,-0.3460693359375,0.97381591796875
4971,63.0,-0.34912109375,1.015625
4972,63.0,-0.361328125,1.04766845703125
4973,63.0,-0.3790283203125,1.07391357421875
4974,61.0,-0.384521484375,1.094970703125
4975,61.0,-0.3851318359375,1.11053466796875
4976,61.0,-0.390625,1.12457275390625
4977,60.0,-0.4010009765625,1.13555908203125
4978,60.0,-0.396728515625,1.14593505859375
4979,59.0,-0.3887939453125,1.1566162109375
4980,60.0,-0.39306640625,1.1651611328125
4981,59.0,-0.400390625,1.17462158203125
4982,58.0,-0.399169921875,1.18377685546875
4983,58.0,-0.3887939453125,1.19232177734375
4984,57.0,-0.3936767578125,1.201171875
4985,57.0,-0.4034423828125,1.2091064453125
4986,57.0,-0.400390625,1.2158203125
4987,56.0,-0.3912353515625,1.221923828125
4988,55.0,-0.396728515625,1.22528076171875
4989,55.0,-0.4034423828125,1.22650146484375
4990,56.0,-0.4022216796875,1.2261962890625
4991,56.0,-0.3973388671875,1.22161865234375
4992,55.0,-0.404052734375,1.2158203125
4993,55.0,-0.4229736328125,1.20635986328125
4994,54.0,-0.42724609375,1.195068359375
4995,55.0,-0.4254150390625,1.18194580078125
4996,54.0,-0.4241943359375,1.16729736328125
4997,54.0,-0.430908203125,1.15264892578125
4998,53.0,-0.4241943359375,1.13677978515625
4999,54.0,-0.419921875,1.12152099609375
5000,54.0,-0.433349609375,1.10687255859375
5001,52.0,-0.4486083984375,1.09405517578125
5002,53.0,-0.45166015625,1.08154296875
5003,53.0,-0.4449462890625,1.07086181640625
5004,53.0,-0.450439453125,1.06170654296875
5005,53.0,-0.4656982421875,1.05377197265625
5006,53.0,-0.4656982421875,1.0467529296875
5007,52.0,-0.457763671875,1.03973388671875
5008,52.0,-0.4541015625,1.03271484375
5009,52.0,-0.460205078125,1.02752685546875
5010,52.0,-0.462646484375,1.0205078125
5011,52.0,-0.4583740234375,1.01409912109375
5012,52.0,-0.4669189453125,1.0064697265625
5013,51.0,-0.478515625,0.9979248046875
5014,52.0,-0.4754638671875,0.9893798828125
5015,52.0,-0.4656982421875,0.9796142578125
5016,52.0,-0.472412109375,0.9686279296875
5017,51.0,-0.48583984375,0.958251953125
5018,50.0,-0.4852294921875,0.9454345703125
5019,51.0,-0.482177734375,0.9320068359375
5020,51.0,-0.4913330078125,0.916748046875
5021,51.0,-0.5047607421875,0.90057373046875
5022,51.0,-0.50537109375,0.882568359375
5023,50.0,-0.498046875,0.86212158203125
5024,50.0,-0.498046875,0.84014892578125
5025,50.0,-0.50537109375,0.816650390625
5026,50.0,-0.49560546875,0.7891845703125
5027,50.0,-0.48828125,0.76080322265625
5028,50.0,-0.4986572265625,0.7293701171875
5029,49.0,-0.516357421875,0.69610595703125
5030,48.0,-0.52490234375,0.66070556640625
5031,49.0,-0.5206298828125,0.62286376953125
5032,49.0,-0.5242919921875,0.584716796875
5033,48.0,-0.5316162109375,0.545654296875
5034,48.0,-0.52734375,0.5059814453125
5035,49.0,-0.517578125,0.46600341796875
5036,48.0,-0.5126953125,0.4266357421875
5037,48.0,-0.5096435546875,0.386962890625
5038,48.0,-0.4913330078125,0.3466796875
5039,48.0,-0.467529296875,0.30364990234375
5040,48.0,-0.457763671875,0.26031494140625
5041,47.0,-0.4583740234375,0.218505859375
5042,47.0,-0.44677734375,0.17486572265625
5043,47.0,-0.43701171875,0.1300048828125
5044,46.0,-0.4412841796875,0.086669921875
5045,47.0,-0.4541015625,0.04608154296875
5046,47.0,-0.458984375,0.00518798828125
5047,46.0,-0.465087890625,-0.03387451171875
5048,46.0,-0.4852294921875,-0.072021484375
5049,46.0,-0.513916015625,-0.108642578125
5050,46.0,-0.5352783203125,-0.145263671875
5051,46.0,-0.5438232421875,-0.1812744140625
5052,46.0,-0.5657958984375,-0.2178955078125
5053,45.0,-0.5908203125,-0.25360107421875
5054,45.0,-0.5975341796875,-0.2911376953125
5055,45.0,-0.5950927734375,-0.3271484375
5056,45.0,-0.599365234375,-0.3643798828125
5057,45.0,-0.611572265625,-0.3997802734375
5058,45.0,-0.6103515625,-0.43670654296875
5059,45.0,-0.6036376953125,-0.472412109375
5060,45.0,-0.60546875,-0.50689697265625
5061,44.0,-0.615234375,-0.5413818359375
5062,44.0,-0.616455078125,-0.57342529296875
5063,43.0,-0.615234375,-0.60546875
5064,44.0,-0.6292724609375,-0.63690185546875
5065,42.0,-0.6475830078125,-0.667724609375
5066,43.0,-0.654296875,-0.6976318359375
5067,43.0,-0.6475830078125,-0.72845458984375
5068,43.0,-0.6329345703125,-0.75836181640625
5069,43.0,-0.59814453125,-0.78887939453125
5070,43.0,-0.4913330078125,-0.81939697265625
5071,43.0,-0.3082275390625,-0.8502197265625
5072,44.0,-0.0799560546875,-0.88043212890625
5073,45.0,0.17333984375,-0.91033935546875
5074,47.0,0.4034423828125,-0.94085693359375
5075,49.0,0.4852294921875,-0.96893310546875
5076,52.0,0.3955078125,-0.99853515625
5077,57.0,0.174560546875,-1.02630615234375
5078,61.0,-0.0665283203125,-1.0540771484375
5079,66.0,-0.250244140625,-1.08245849609375
5080,71.0,-0.357666015625,-1.10931396484375
5081,76.0,-0.4248046875,-1.136474609375
5082,80.0,-0.46875,-1.163330078125
5083,84.0,-0.50537109375,-1.19140625
5084,86.0,-0.5474853515625,-1.21917724609375
5085,87.0,-0.587158203125,-1.2469482421875
5086,88.0,-0.6060791015625,-1.27532958984375
5087,89.0,-0.6134033203125,-1.3037109375
5088,89.0,-0.625,-1.33270263671875
5089,89.0,-0.63720703125,-1.36077880859375
5090,88.0,-0.634765625,-1.38916015625
5091,86.0,-0.6231689453125,-1.4178466796875
5092,85.0,-0.6231689453125,-1.4459228515625
5093,84.0,-0.6304931640625,-1.473388671875
5094,83.0,-0.625,-1.5020751953125
5095,81.0,-0.615234375,-1.53106689453125
5096,80.0,-0.616455078125,-1.56036376953125
5097,78.0,-0.6219482421875,-1.5899658203125
5098,78.0,-0.6158447265625,-1.62109375
5099,76.0,-0.60546875,-1.65283203125
5100,75.0,-0.6036376953125,-1.68548583984375
5101,74.0,-0.6121826171875,-1.71783447265625
5102,73.0,-0.60546875,-1.75048828125
5103,72.0,-0.5938720703125,-1.783447265625
5104,71.0,-0.5914306640625,-1.8145751953125
5105,71.0,-0.5999755859375,-1.8450927734375
5106,71.0,-0.595703125,-1.8756103515625
5107,70.0,-0.587158203125,-1.90582275390625
5108,70.0,-0.5828857421875,-1.93603515625
5109,70.0,-0.5810546875,-1.9659423828125
5110,69.0,-0.5645751953125,-1.99554443359375
5111,68.0,-0.5499267578125,-2.0257568359375
5112,68.0,-0.5462646484375,-2.0538330078125
5113,69.0,-0.5523681640625,-2.07763671875
5114,69.0,-0.543212890625,-2.0953369140625
5115,68.0,-0.526123046875,-2.10479736328125
5116,67.0,-0.5218505859375,-2.10235595703125
5117,66.0,-0.523681640625,-2.0819091796875
5118,67.0,-0.5133056640625,-2.042236328125
5119,66.0,-0.5035400390625,-1.9805908203125
5120,66.0,-0.5059814453125,-1.89453125
5121,65.0,-0.513916015625,-1.78375244140625
5122,64.0,-0.509033203125,-1.64825439453125
5123,64.0,-0.4949951171875,-1.4923095703125
5124,64.0,-0.48828125,-1.31988525390625
5125,64.0,-0.4888916015625,-1.1322021484375
5126,63.0,-0.4840087890625,-0.9368896484375
5127,63.0,-0.4779052734375,-0.7379150390625
5128,64.0,-0.491943359375,-0.538330078125
5129,63.0,-0.5096435546875,-0.34576416015625
5130,64.0,-0.5169677734375,-0.16204833984375
5131,63.0,-0.5224609375,0.00946044921875
5132,63.0,-0.5389404296875,0.16510009765625
5133,64.0,-0.5621337890625,0.3057861328125
5134,63.0,-0.5780029296875,0.42816162109375
5135,64.0,-0.587158203125,0.53558349609375
5136,64.0,-0.6109619140625,0.62530517578125
5137,64.0,-0.64208984375,0.70037841796875
5138,64.0,-0.660400390625,0.76141357421875
5139,63.0,-0.6689453125,0.8099365234375
5140,63.0,-0.682373046875,0.8489990234375
5141,63.0,-0.693359375,0.87738037109375
5142,64.0,-0.694580078125,0.89996337890625
5143,64.0,-0.692138671875,0.91461181640625
5144,64.0,-0.701904296875,0.92559814453125
5145,63.0,-0.7177734375,0.9332275390625
5146,62.0,-0.718994140625,0.93841552734375
5147,62.0,-0.712890625,0.94024658203125
5148,63.0,-0.7183837890625,0.9417724609375
5149,62.0,-0.7281494140625,0.9423828125
5150,62.0,-0.7275390625,0.94146728515625
5151,61.0,-0.7220458984375,0.941162109375
5152,61.0,-0.7281494140625,0.9405517578125
5153,60.0,-0.7403564453125,0.94024658203125
5154,60.0,-0.7427978515625,0.93994140625
5155,60.0,-0.745849609375,0.93780517578125
5156,59.0,-0.755615234375,0.93475341796875
5157,59.0,-0.771484375,0.931396484375
5158,58.0,-0.771484375,0.9246826171875
5159,58.0,-0.7611083984375,0.91522216796875
5160,58.0,-0.762939453125,0.9027099609375
5161,57.0,-0.7763671875,0.88958740234375
5162,57.0,-0.7818603515625,0.87249755859375
5163,56.0,-0.7867431640625,0.85418701171875
5164,56.0,-0.797119140625,0.833740234375
5165,55.0,-0.8087158203125,0.81329345703125
5166,55.0,-0.8074951171875,0.79345703125
5167,55.0,-0.8056640625,0.77392578125
5168,55.0,-0.81298828125,0.75531005859375
5169,54.0,-0.82763671875,0.73883056640625
5170,54.0,-0.8245849609375,0.723876953125
5171,54.0,-0.8160400390625,0.71044921875
5172,54.0,-0.82275390625,0.6988525390625
5173,54.0,-0.83984375,0.6884765625
5174,54.0,-0.8489990234375,0.6805419921875
5175,53.0,-0.8465576171875,0.67169189453125
5176,53.0,-0.8477783203125,0.665283203125
5177,52.0,-0.8587646484375,0.66070556640625
5178,53.0,-0.859375,0.6561279296875
5179,53.0,-0.86181640625,0.650634765625
5180,53.0,-0.8721923828125,0.645751953125
5181,52.0,-0.8819580078125,0.64056396484375
5182,52.0,-0.87646484375,0.6353759765625
5183,53.0,-0.8709716796875,0.628662109375
5184,52.0,-0.8782958984375,0.6219482421875
5185,52.0,-0.8935546875,0.6146240234375
5186,52.0,-0.8929443359375,0.60760498046875
5187,51.0,-0.887451171875,0.59814453125
5188,51.0,-0.8935546875,0.58807373046875
5189,52.0,-0.9027099609375,0.57708740234375
5190,51.0,-0.9027099609375,0.56427001953125
5191,51.0,-0.8978271484375,0.548095703125
5192,51.0,-0.9014892578125,0.52947998046875
5193,51.0,-0.9130859375,0.50872802734375
5194,50.0,-0.916748046875,0.48431396484375
5195,51.0,-0.9112548828125,0.45745849609375
5196,50.0,-0.9136962890625,0.42816162109375
5197,50.0,-0.9210205078125,0.39703369140625
5198,50.0,-0.91552734375,0.36285400390625
5199,50.0,-0.908203125,0.3271484375
5200,50.0,-0.9149169921875,0.29022216796875
5201,49.0,-0.9283447265625,0.2520751953125
5202,50.0,-0.9326171875,0.21240234375
5203,50.0,-0.92529296875,0.1715087890625
5204,50.0,-0.9234619140625,0.13031005859375
5205,50.0,-0.9259033203125,0.0885009765625
5206,50.0,-0.9161376953125,0.04730224609375
5207,50.0,-0.89599609375,0.0048828125
5208,49.0,-0.8831787109375,-0.0384521484375
5209,49.0,-0.8734130859375,-0.08056640625
5210,48.0,-0.8575439453125,-0.1220703125
5211,48.0,-0.8428955078125,-0.16571044921875
5212,48.0,-0.8380126953125,-0.208740234375
5213,48.0,-0.83984375,-0.25177001953125
5214,48.0,-0.8331298828125,-0.29510498046875
5215,48.0,-0.8258056640625,-0.33966064453125
5216,48.0,-0.8392333984375,-0.384521484375
5217,48.0,-0.8648681640625,-0.42816162109375
5218,48.0,-0.87646484375,-0.47119140625
5219,47.0,-0.8843994140625,-0.5133056640625
5220,47.0,-0.90087890625,-0.55450439453125
5221,47.0,-0.9228515625,-0.59295654296875
5222,47.0,-0.9368896484375,-0.6317138671875
5223,47.0,-0.9490966796875,-0.66925048828125
5224,46.0,-0.9625244140625,-0.70587158203125
5225,46.0,-0.9796142578125,-0.740966796875
5226,46.0,-0.975341796875,-0.7763671875
5227,47.0,-0.9637451171875,-0.810546875
5228,47.0,-0.965576171875,-0.84503173828125
5229,46.0,-0.97412109375,-0.87890625
5230,46.0,-0.9759521484375,-0.911865234375
5231,47.0,-0.9735107421875,-0.9454345703125
5232,45.0,-0.9808349609375,-0.9783935546875
5233,45.0,-0.99365234375,-1.0113525390625
5234,45.0,-0.9930419921875,-1.04156494140625
5235,44.0,-0.9869384765625,-1.07330322265625
5236,44.0,-0.994873046875,-1.10382080078125
5237,44.0,-1.0101318359375,-1.13372802734375
5238,43.0,-1.0003662109375,-1.1639404296875
5239,43.0,-0.95703125,-1.1920166015625
5240,44.0,-0.8721923828125,-1.22100830078125
5241,44.0,-0.72021484375,-1.24908447265625
5242,45.0,-0.489501953125,-1.2774658203125
5243,46.0,-0.2130126953125,-1.304931640625
5244,48.0,0.0543212890625,-1.33270263671875
5245,52.0,0.2105712890625,-1.3604736328125
5246,55.0,0.1934814453125,-1.38763427734375
5247,60.0,0.0115966796875,-1.4166259765625
5248,65.0,-0.2764892578125,-1.4453125
5249,70.0,-0.552978515625,-1.4752197265625
5250,73.0,-0.7171630859375,-1.5045166015625
5251,77.0,-0.7757568359375,-1.53564453125
5252,80.0,-0.80078125,-1.56585693359375
5253,83.0,-0.828857421875,-1.5948486328125
5254,85.0,-0.8526611328125,-1.6229248046875
5255,86.0,-0.8782958984375,-1.65191650390625
5256,87.0,-0.9130859375,-1.6790771484375
5257,87.0,-0.9478759765625,-1.70501708984375
5258,87.0,-0.9600830078125,-1.7303466796875
5259,86.0,-0.95458984375,-1.7572021484375
5260,86.0,-0.9539794921875,-1.78375244140625
5261,84.0,-0.9539794921875,-1.8121337890625
5262,83.0,-0.947265625,-1.84295654296875
5263,81.0,-0.938720703125,-1.8731689453125
5264,80.0,-0.9417724609375,-1.90399169921875
5265,79.0,-0.947265625,-1.934814453125
5266,78.0,-0.941162109375,-1.9647216796875
5267,76.0,-0.9295654296875,-1.99432373046875
5268,75.0,-0.9307861328125,-2.02301025390625
5269,74.0,-0.936279296875,-2.05169677734375
5270,73.0,-0.9271240234375,-2.080078125
5271,72.0,-0.9124755859375,-2.10845947265625
5272,71.0,-0.9063720703125,-2.13897705078125
5273,70.0,-0.906982421875,-2.16796875
5274,69.0,-0.90087890625,-2.1978759765625
5275,69.0,-0.8941650390625,-2.23052978515625
5276,68.0,-0.897216796875,-2.2607421875
5277,67.0,-0.8984375,-2.29248046875
5278,66.0,-0.8843994140625,-2.32452392578125
5279,66.0,-0.8624267578125,-2.357177734375
5280,66.0,-0.850830078125,-2.38983154296875
5281,66.0,-0.8502197265625,-2.421875
5282,66.0,-0.841064453125,-2.4517822265625
5283,65.0,-0.8245849609375,-2.47894287109375
5284,65.0,-0.811767578125,-2.4981689453125
5285,64.0,-0.804443359375,-2.50640869140625
5286,64.0,-0.787353515625,-2.49847412109375
5287,63.0,-0.7647705078125,-2.47100830078125
5288,62.0,-0.7574462890625,-2.4188232421875
5289,62.0,-0.7568359375,-2.33917236328125
5290,62.0,-0.743408203125,-2.2320556640625
5291,62.0,-0.7305908203125,-2.09686279296875
5292,61.0,-0.728759765625,-1.93695068359375
5293,61.0,-0.7330322265625,-1.75689697265625
5294,61.0,-0.726318359375,-1.55914306640625
5295,61.0,-0.716552734375,-1.35162353515625
5296,62.0,-0.7177734375,-1.1376953125
5297,61.0,-0.7244873046875,-0.92254638671875
5298,61.0,-0.72265625,-0.70953369140625
5299,62.0,-0.7177734375,-0.50567626953125
5300,63.0,-0.7281494140625,-0.311279296875
5301,62.0,-0.7452392578125,-0.130615234375
5302,63.0,-0.748291015625,0.03570556640625
5303,62.0,-0.7562255859375,0.18341064453125
5304,62.0,-0.771484375,0.31585693359375
5305,62.0,-0.7958984375,0.42999267578125
5306,62.0,-0.8111572265625,0.52764892578125
5307,62.0,-0.8209228515625,0.60882568359375
5308,62.0,-0.8367919921875,0.67626953125
5309,63.0,-0.85693359375,0.732421875
5310,62.0,-0.8624267578125,0.77911376953125
5311,63.0,-0.8642578125,0.816650390625
5312,62.0,-0.8721923828125,0.84747314453125
5313,62.0,-0.880126953125,0.8734130859375
5314,62.0,-0.8746337890625,0.894775390625
5315,61.0,-0.8673095703125,0.914306640625
5316,61.0,-0.870361328125,0.93109130859375
5317,61.0,-0.88134765625,0.94696044921875
5318,61.0,-0.87646484375,0.9625244140625
5319,60.0,-0.8636474609375,0.97503662109375
5320,60.0,-0.8612060546875,0.989990234375
5321,59.0,-0.8673095703125,1.004638671875
5322,58.0,-0.86669921875,1.02081298828125
5323,58.0,-0.8612060546875,1.03515625
5324,57.0,-0.8612060546875,1.051025390625
5325,57.0,-0.8642578125,1.06658935546875
5326,57.0,-0.8575439453125,1.08062744140625
5327,57.0,-0.853271484375,1.09222412109375
5328,56.0,-0.8612060546875,1.10260009765625
5329,56.0,-0.869140625,1.11114501953125
5330,55.0,-0.8660888671875,1.1151123046875
5331,55.0,-0.8575439453125,1.11541748046875
5332,55.0,-0.8612060546875,1.11175537109375
5333,55.0,-0.872802734375,1.10565185546875
5334,53.0,-0.8721923828125,1.09619140625
5335,52.0,-0.8636474609375,1.0845947265625
5336,53.0,-0.860595703125,1.070556640625
5337,53.0,-0.867919921875,1.05682373046875
5338,52.0,-0.8673095703125,1.04156494140625
5339,53.0,-0.8660888671875,1.026611328125
5340,52.0,-0.8746337890625,1.0107421875
5341,52.0,-0.882568359375,0.9967041015625
5342,52.0,-0.87890625,0.98297119140625
5343,52.0,-0.8734130859375,0.970458984375
5344,51.0,-0.875244140625,0.95916748046875
5345,51.0,-0.88623046875,0.94940185546875
5346,51.0,-0.887451171875,0.93963623046875
5347,50.0,-0.8807373046875,0.93109130859375
5348,50.0,-0.8819580078125,0.92315673828125
5349,50.0,-0.8843994140625,0.9161376953125
5350,51.0,-0.8795166015625,0.90972900390625
5351,50.0,-0.8709716796875,0.90179443359375
5352,51.0,-0.872802734375,0.89508056640625
5353,51.0,-0.8807373046875,0.885009765625
5354,50.0,-0.87890625,0.8770751953125
5355,49.0,-0.870361328125,0.86639404296875
5356,50.0,-0.8648681640625,0.8551025390625
5357,49.0,-0.8685302734375,0.8428955078125
5358,50.0,-0.8648681640625,0.82977294921875
5359,49.0,-0.8587646484375,0.8148193359375
5360,49.0,-0.8636474609375,0.799560546875
5361,49.0,-0.872802734375,0.782470703125
5362,49.0,-0.8709716796875,0.7635498046875
5363,49.0,-0.860595703125,0.7421875
5364,49.0,-0.855712890625,0.7196044921875
5365,49.0,-0.8599853515625,0.69671630859375
5366,48.0,-0.8587646484375,0.6707763671875
5367,49.0,-0.8575439453125,0.6439208984375
5368,49.0,-0.86181640625,0.61492919921875
5369,48.0,-0.86669921875,0.584716796875
5370,49.0,-0.858154296875,0.5535888671875
5371,47.0,-0.84716796875,0.52001953125
5372,48.0,-0.853271484375,0.48492431640625
5373,48.0,-0.8648681640625,0.447998046875
5374,48.0,-0.86181640625,0.4083251953125
5375,48.0,-0.84716796875,0.36834716796875
5376,48.0,-0.83251953125,0.3265380859375
5377,48.0,-0.8154296875,0.2838134765625
5378,47.0,-0.794677734375,0.24200439453125
5379,47.0,-0.772705078125,0.1983642578125
5380,47.0,-0.7623291015625,0.1556396484375
5381,47.0,-0.7611083984375,0.1141357421875
5382,47.0,-0.7501220703125,0.07354736328125
5383,46.0,-0.7373046875,0.0311279296875
5384,46.0,-0.7305908203125,-0.00946044921875
